run_id,test_case,seed,dist_index,agent_distribution,red_ratio,centrist_ratio,blue_ratio,post_id,post_belief_value,post_camp,growth_rate,decay_rate
0s10,0,10,0,4-1-1,4,1,1,post_46,2,blue,144.75,168.32183908045977
0s10,0,10,0,4-1-1,4,1,1,post_47,3,blue,239.29166666666666,272.13191076624634
0s10,0,10,0,4-1-1,4,1,1,post_48,4,blue,163.77272727272728,192.07132243684993
0s10,0,10,0,4-1-1,4,1,1,post_49,-4,red,187.95454545454547,219.85526315789474
0s10,0,10,0,4-1-1,4,1,1,post_50,-3,red,182.5,214.5544041450777
0s10,0,10,0,4-1-1,4,1,1,post_51,-2,red,184.0,222.08117001828154
0s10,0,10,0,4-1-1,4,1,1,post_52,-2,red,196.15,247.1155825924193
0s10,0,10,0,4-1-1,4,1,1,post_53,-2,red,201.0,255.16666666666666
0s10,0,10,0,4-1-1,4,1,1,post_54,-1,centrist,224.0,285.1032234697573
0s10,0,10,0,4-1-1,4,1,1,post_55,-1,centrist,231.5,284.1179401993355
0s10,0,10,0,4-1-1,4,1,1,post_56,-1,centrist,227.5,284.14321734745334
0s10,0,10,0,4-1-1,4,1,1,post_57,0,centrist,237.35294117647058,285.10630361805295
0s10,0,10,0,4-1-1,4,1,1,post_58,1,centrist,236.94444444444446,284.8
0s10,0,10,0,4-1-1,4,1,1,post_59,2,blue,234.04347826086956,278.16879174256223
0s10,0,10,0,4-1-1,4,1,1,post_60,2,blue,219.38095238095238,281.23593618807723
0s10,0,10,0,4-1-1,4,1,1,post_61,2,blue,231.31578947368422,283.32454128440367
0s10,0,10,0,4-1-1,4,1,1,post_62,3,blue,205.92307692307693,228.34389140271495
0s10,0,10,0,4-1-1,4,1,1,post_63,4,blue,224.70833333333334,261.118690313779
0s10,0,10,0,4-1-1,4,1,1,post_64,4,blue,212.85,268.1708094327597
0s10,0,10,0,4-1-1,4,1,1,post_65,4,blue,230.6,277.2264922322159
0s11,0,11,0,4-1-1,4,1,1,post_0,-4,red,220.72727272727272,269.17433570965653
0s11,0,11,0,4-1-1,4,1,1,post_1,-4,red,217.2941176470588,274.2384682332463
0s11,0,11,0,4-1-1,4,1,1,post_2,-4,red,218.1,282.43518518518516
0s11,0,11,0,4-1-1,4,1,1,post_3,-3,red,242.21052631578948,285.1145038167939
0s11,0,11,0,4-1-1,4,1,1,post_4,-3,red,227.52631578947367,285.1548913043478
0s11,0,11,0,4-1-1,4,1,1,post_5,-3,red,226.75,285.2294685990338
0s11,0,11,0,4-1-1,4,1,1,post_6,-2,red,214.15,271.1265172735761
0s11,0,11,0,4-1-1,4,1,1,post_7,-2,red,234.05,278.1641086186541
0s11,0,11,0,4-1-1,4,1,1,post_8,-2,red,225.95,282.2203125
0s11,0,11,0,4-1-1,4,1,1,post_9,-1,centrist,177.19230769230768,217.12764705882353
0s11,0,11,0,4-1-1,4,1,1,post_10,-1,centrist,190.89473684210526,241.21460373998218
0s11,0,11,0,4-1-1,4,1,1,post_11,-1,centrist,199.0,261.3872403560831
0s11,0,11,0,4-1-1,4,1,1,post_12,0,centrist,220.9,274.1037485800833
0s11,0,11,0,4-1-1,4,1,1,post_13,0,centrist,228.61904761904762,283.13579654510556
0s11,0,11,0,4-1-1,4,1,1,post_14,0,centrist,220.3,285.18118245390974
0s11,0,11,0,4-1-1,4,1,1,post_15,1,centrist,200.35,256.11010752688173
0s11,0,11,0,4-1-1,4,1,1,post_16,1,centrist,214.6315789473684,278.143966856551
0s11,0,11,0,4-1-1,4,1,1,post_17,1,centrist,215.85714285714286,281.19392684610074
0s11,0,11,0,4-1-1,4,1,1,post_18,2,blue,147.66666666666666,180.10072747621712
0s11,0,11,0,4-1-1,4,1,1,post_19,2,blue,160.3181818181818,207.15947611710322
0s11,0,11,0,4-1-1,4,1,1,post_20,2,blue,176.0,228.34756097560975
0s11,0,11,0,4-1-1,4,1,1,post_21,3,blue,144.32,168.1194879089616
0s11,0,11,0,4-1-1,4,1,1,post_22,4,blue,105.92592592592592,126.04430379746836
0s11,0,11,0,4-1-1,4,1,1,post_23,-4,red,73.41666666666667,0.0
0s11,0,11,0,4-1-1,4,1,1,post_24,-3,red,217.1904761904762,275.15660592255125
0s11,0,11,0,4-1-1,4,1,1,post_25,-3,red,213.8421052631579,280.26022304832713
0s11,0,11,0,4-1-1,4,1,1,post_26,-3,red,236.35,282.61978021978024
0s11,0,11,0,4-1-1,4,1,1,post_27,-2,red,234.05263157894737,286.18680600914433
0s11,0,11,0,4-1-1,4,1,1,post_28,-1,centrist,221.5,282.12202509736045
0s11,0,11,0,4-1-1,4,1,1,post_29,-1,centrist,218.0,285.1759259259259
0s11,0,11,0,4-1-1,4,1,1,post_30,-1,centrist,221.57142857142858,285.21822358346094
0s11,0,11,0,4-1-1,4,1,1,post_31,0,centrist,142.0,179.12659123055164
0s11,0,11,0,4-1-1,4,1,1,post_32,1,centrist,242.42105263157896,282.1267985611511
0s11,0,11,0,4-1-1,4,1,1,post_33,2,blue,211.1578947368421,264.23655913978496
0s11,0,11,0,4-1-1,4,1,1,post_34,3,blue,225.63636363636363,279.1404833836858
0s11,0,11,0,4-1-1,4,1,1,post_35,3,blue,231.04761904761904,281.170613236187
0s11,0,11,0,4-1-1,4,1,1,post_36,3,blue,228.04545454545453,284.2560865644725
0s11,0,11,0,4-1-1,4,1,1,post_37,4,blue,227.21052631578948,278.4124629080119
0s11,0,11,0,4-1-1,4,1,1,post_38,-4,red,232.73684210526315,281.17207593386405
0s11,0,11,0,4-1-1,4,1,1,post_39,-4,red,234.05555555555554,284.25199645075423
0s11,0,11,0,4-1-1,4,1,1,post_40,-4,red,233.45,284.65893271461715
0s11,0,11,0,4-1-1,4,1,1,post_41,-3,red,246.61111111111111,286.1735436893204
0s11,0,11,0,4-1-1,4,1,1,post_42,-2,red,236.31578947368422,277.1162400335711
0s11,0,11,0,4-1-1,4,1,1,post_43,-1,centrist,231.66666666666666,275.51666666666665
0s11,0,11,0,4-1-1,4,1,1,post_44,0,centrist,193.61111111111111,242.08906882591094
0s11,0,11,0,4-1-1,4,1,1,post_45,1,centrist,230.5,277.1906400550585
0s11,0,11,0,4-1-1,4,1,1,post_46,2,blue,144.43478260869566,176.33652007648183
0s11,0,11,0,4-1-1,4,1,1,post_47,3,blue,241.36363636363637,275.13323643410854
0s11,0,11,0,4-1-1,4,1,1,post_48,4,blue,161.22727272727272,192.07132243684993
0s11,0,11,0,4-1-1,4,1,1,post_49,-4,red,186.03846153846155,213.93055555555554
0s11,0,11,0,4-1-1,4,1,1,post_50,-3,red,170.04761904761904,207.53213367609254
0s11,0,11,0,4-1-1,4,1,1,post_51,-2,red,182.33333333333334,213.0781651376147
0s11,0,11,0,4-1-1,4,1,1,post_52,-2,red,184.68421052631578,240.11225444340505
